item_code,item,unit,item_group,item_category,2023-04-01,2023-04-02,2023-04-03,2023-04-04,2023-04-05,2023-04-06,2023-04-07,2023-04-08,2023-04-09,2023-04-10,2023-04-11,2023-04-12,2023-04-13,2023-04-14,2023-04-15,2023-04-16,2023-04-17,2023-04-18,2023-04-19,2023-04-20,2023-04-25,2023-04-26,2023-04-27,2023-04-28,2023-04-29,2023-04-30
1130,LADA BENGGALA KUNING (CAPSICUM),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,26.924999999999997,26.924999999999997,23.989545454545453,26.924999999999997,26.924999999999997,26.924999999999997,23.96666666666667,27.23333333333333,26.924999999999997,23.54767441860465,22.95,26.924999999999997,26.924999999999997,26.924999999999997,30.9,26.924999999999997,21.251749999999998,26.924999999999997,20.966666666666665,21.91205882352941,18.45,16.466666666666665,20.7259375,21.174999999999997,18.45,16.3
1131,UBI KENTANG IMPORT (CHINA),1kg,BARANGAN KERING,UBI KENTANG,3.55,3.55,3.7421951219512195,3.7000000000000006,3.55,3.55,2.9,3.55,3.55,3.745967741935484,2.9,3.05,3.05,3.05,3.2,3.05,3.5584444444444445,3.075,3.1999999999999997,3.551007194244604,3.1999999999999997,3.1999999999999997,3.557857142857143,3.35,3.1999999999999997,3.1999999999999997
1132,LIMAU NIPIS,1kg,BARANGAN SEGAR,BUAH-BUAHAN,10.9,10.9,11.860449438202247,10.9,10.9,10.4,10.4,11.95,11.6,11.977582417582418,11.6,11.6,11.6,11.6,10.9,11.6,12.155111111111111,11.075,11.6,11.916516853932583,12.45,11.933333333333332,11.754324324324324,11.933333333333332,11.933333333333332,11.933333333333332
1135,KICAP MANIS ADABI,340ml,BARANGAN BERBUNGKUS,KICAP DAN SOS,,,4.674246575342466,,,,,,,4.691360544217687,,,,,,,4.682649006622517,,,4.695167785234899,,,4.690277777777777,,,
1136,KICAP MASIN ADABI,340ml,BARANGAN BERBUNGKUS,KICAP DAN SOS,,,4.5416528925619835,,,,,,,4.526935483870968,,,,,,,4.530081300813008,,,4.52983870967742,,,4.530916666666667,,,
1137,SOS CILI THAI LIFE,360g,BARANGAN BERBUNGKUS,KICAP DAN SOS,,,4.368310810810811,,,,,,,4.371632653061225,,,,,,,4.363959731543624,,,4.365526315789474,,,4.365641025641026,4.3,,
1138,SOS TIRAM MAGGI,340 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,,,5.51025974025974,,,,,,,5.537041420118343,,,,,,,5.530683229813665,,,5.530064102564103,,,5.531328671328671,5.6,,
1139,SOS TOMATO LIFE,330 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,,,3.6284684684684683,,,,,,,3.625925925925926,,,,,,,3.617685185185185,,,3.616448598130841,,,3.6139090909090905,3.5,,
1140,MARJERIN PLANTA,240 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),,,7.207203791469195,,,,,,,7.218325358851676,,,,,,,7.220096618357488,,,7.222009803921568,,,7.220972972972974,6.8,,
1141,MARJERIN DAISY,240 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),,,5.29248447204969,,,,,,,5.271428571428571,,,,,,,5.275090909090909,,,5.268121212121212,,,5.249030303030303,,,
1142,SARDIN CAP ADABI (SOS TOMATO DENGAN CILI),425 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,,,8.761666666666667,,,,,,,8.783688524590165,,,,,,,8.798429752066117,,,8.801735537190083,,,8.816271186440677,,,
1144,MENTEGA KACANG HALUS LADY'S CHOICE,340 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),,,13.330869565217391,,,,,,,13.352118644067795,,,,,,,13.366521739130436,,,13.359051724137931,,,13.377345132743363,,,
1145,NESTLE CERELAC BERAS - TIN,500 g,SUSU DAN BARANGAN BAYI,MAKANAN BAYI,,,14.343430656934306,,,,,,,14.318478260869565,,,,,,,14.336934306569344,,,14.360863309352519,,,14.381111111111112,14.9,,
1151,SANTAN KELAPA JENAMA AYAM BRAND,1 liter,BARANGAN BERBUNGKUS,SANTAN (KOTAK),,,11.556329787234043,,,,,,,11.512020725388602,,,,,,,11.502760416666668,,,11.47311224489796,,,11.505865921787711,11.2,,
1153,PERENCAH TOM YAM ADABI,40 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),,,1.9688165680473373,,,,,,,1.9775147928994081,,,,,,,1.9763529411764706,,,1.974,,,1.9654819277108433,2.2,,
1355,100 PLUS (ORIGINAL),1.5 liter,MINUMAN,TERSEDIA MINUM,,,,,,,,,,,,,,,,,,,,3.8560305343511447,,,3.8,,,
1371,DAGING LEMBU IMPORT (BLADE),1kg,BARANGAN SEGAR,DAGING,45.8,45.8,45.8,45.8,45.8,45.8,,45.8,45.8,44.394999999999996,45.8,45.8,45.8,45.8,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,41.995000000000005,42.0,,
1375,DAGING KERBAU IMPORT (INDIA) * (SILVERSIDE),1kg,BARANGAN SEGAR,DAGING,,,20.22,,,,,,,19.773999999999997,,,,,,,20.076,,,20.095,,,21.1225,,,
1376,DAGING KERBAU IMPORT (INDIA) * (RUMP),1kg,BARANGAN SEGAR,DAGING,,,20.5,,,,,,,20.5,,,,,,,20.266666666666666,,,20.266666666666666,,,20.53333333333333,,,
1377,DAGING KERBAU IMPORT (INDIA) * (BLADE),1kg,BARANGAN SEGAR,DAGING,,,19.705,,,,,,,20.306,,,,,,,19.83,,,19.835,,,20.312857142857144,,,
1378,DAGING KERBAU IMPORT (INDIA) * (CHUCK),1kg,BARANGAN SEGAR,DAGING,,,22.99,,,,,,,22.99,,,,,,,20.0,,,20.0,,,20.0,,,
1379,DAGING BABI (PERUT / BELLY),1kg,BARANGAN SEGAR,DAGING,41.9,41.9,,,,41.9,,41.9,41.9,41.9,41.9,41.9,41.9,41.9,41.9,41.9,41.9,41.9,41.9,41.9,41.9,41.9,41.9,41.9,41.9,41.9
1380,DAGING BABI (DAGING & LEMAK / LEAN & FAT),1kg,BARANGAN SEGAR,DAGING,,,,,,,,,,,,,,33.9,33.9,33.9,,,,33.9,33.9,33.9,33.9,33.9,33.9,33.9
